game_number,game_id,round_number,round_points,round_winner_team,team1_before,team2_before,team1_after,team2_after,cards_played_count,cards_played,round_actions
765,INPROC_A50BF9,9,33,team2,82,5,82,38,4,?:Positions.NORTH:11 | ?:Positions.WEST:0 | ?:Positions.SOUTH:17 | ?:Positions.EAST:27,"[{""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""11"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♣"", ""hand_before"": [11, 18], ""legal_moves"": [11, 18]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""0"", ""cards_in_trick"": [{""player_id"": ""7b9dce02"", ""player_name"": ""Rita"", ""card"": ""11"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♣"", ""hand_before"": [0, 3], ""legal_moves"": [0, 3]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""17"", ""cards_in_trick"": [{""player_id"": ""7b9dce02"", ""player_name"": ""Rita"", ""card"": ""11"", ""position"": ""Positions.NORTH""}, {""player_id"": ""725b0fa9"", ""player_name"": ""Serana"", ""card"": ""0"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♣"", ""hand_before"": [17, 37], ""legal_moves"": [17]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""27"", ""cards_in_trick"": [{""player_id"": ""7b9dce02"", ""player_name"": ""Rita"", ""card"": ""11"", ""position"": ""Positions.NORTH""}, {""player_id"": ""725b0fa9"", ""player_name"": ""Serana"", ""card"": ""0"", ""position"": ""Positions.WEST""}, {""player_id"": ""897df395"", ""player_name"": ""Ava"", ""card"": ""17"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♣"", ""hand_before"": [27, 29], ""legal_moves"": [27, 29]}]"
765,INPROC_A50BF9,10,25,team2,82,13,82,38,4,?:Positions.WEST:3 | ?:Positions.SOUTH:37 | ?:Positions.EAST:29 | ?:Positions.NORTH:18,"[{""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""3"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♣"", ""hand_before"": [3], ""legal_moves"": [3]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""37"", ""cards_in_trick"": [{""player_id"": ""725b0fa9"", ""player_name"": ""Serana"", ""card"": ""3"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♣"", ""hand_before"": [37], ""legal_moves"": [37]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""29"", ""cards_in_trick"": [{""player_id"": ""725b0fa9"", ""player_name"": ""Serana"", ""card"": ""3"", ""position"": ""Positions.WEST""}, {""player_id"": ""897df395"", ""player_name"": ""Ava"", ""card"": ""37"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♣"", ""hand_before"": [29], ""legal_moves"": [29]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""18"", ""cards_in_trick"": [{""player_id"": ""725b0fa9"", ""player_name"": ""Serana"", ""card"": ""3"", ""position"": ""Positions.WEST""}, {""player_id"": ""897df395"", ""player_name"": ""Ava"", ""card"": ""37"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""4062fe1a"", ""player_name"": ""Alyssa"", ""card"": ""29"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♣"", ""hand_before"": [18], ""legal_moves"": [18]}]"
766,INPROC_F05113,1,79,team2,0,0,41,79,4,?:Positions.SOUTH:39 | ?:Positions.EAST:32 | ?:Positions.NORTH:35 | ?:Positions.WEST:36,"[{""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""39"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [2, 7, 8, 10, 16, 18, 24, 26, 31, 39], ""legal_moves"": [2, 7, 8, 10, 16, 18, 24, 26, 31, 39]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""32"", ""cards_in_trick"": [{""player_id"": ""968d1b6c"", ""player_name"": ""Ava"", ""card"": ""39"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [1, 3, 11, 12, 19, 22, 25, 28, 29, 32], ""legal_moves"": [32]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""35"", ""cards_in_trick"": [{""player_id"": ""968d1b6c"", ""player_name"": ""Ava"", ""card"": ""39"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""3471ba33"", ""player_name"": ""Alyssa"", ""card"": ""32"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [5, 17, 20, 21, 23, 27, 30, 35, 37, 38], ""legal_moves"": [30, 35, 37, 38]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""36"", ""cards_in_trick"": [{""player_id"": ""968d1b6c"", ""player_name"": ""Ava"", ""card"": ""39"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""3471ba33"", ""player_name"": ""Alyssa"", ""card"": ""32"", ""position"": ""Positions.EAST""}, {""player_id"": ""6a01d106"", ""player_name"": ""Rita"", ""card"": ""35"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [0, 4, 6, 9, 13, 14, 15, 33, 34, 36], ""legal_moves"": [33, 34, 36]}]"
766,INPROC_F05113,2,79,team2,16,0,41,79,4,?:Positions.SOUTH:26 | ?:Positions.EAST:22 | ?:Positions.NORTH:20 | ?:Positions.WEST:13,"[{""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""26"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [2, 7, 8, 10, 16, 18, 24, 26, 31], ""legal_moves"": [2, 7, 8, 10, 16, 18, 24, 26, 31]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""22"", ""cards_in_trick"": [{""player_id"": ""968d1b6c"", ""player_name"": ""Ava"", ""card"": ""26"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [1, 3, 11, 12, 19, 22, 25, 28, 29], ""legal_moves"": [22, 25, 28, 29]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""20"", ""cards_in_trick"": [{""player_id"": ""968d1b6c"", ""player_name"": ""Ava"", ""card"": ""26"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""3471ba33"", ""player_name"": ""Alyssa"", ""card"": ""22"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [5, 17, 20, 21, 23, 27, 30, 37, 38], ""legal_moves"": [20, 21, 23, 27]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""13"", ""cards_in_trick"": [{""player_id"": ""968d1b6c"", ""player_name"": ""Ava"", ""card"": ""26"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""3471ba33"", ""player_name"": ""Alyssa"", ""card"": ""22"", ""position"": ""Positions.EAST""}, {""player_id"": ""6a01d106"", ""player_name"": ""Rita"", ""card"": ""20"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [0, 4, 6, 9, 13, 14, 15, 33, 34], ""legal_moves"": [0, 4, 6, 9, 13, 14, 15, 33, 34]}]"
766,INPROC_F05113,3,76,team2,16,3,41,79,4,?:Positions.WEST:6 | ?:Positions.SOUTH:2 | ?:Positions.EAST:1 | ?:Positions.NORTH:5,"[{""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""6"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [0, 4, 6, 9, 14, 15, 33, 34], ""legal_moves"": [0, 4, 6, 9, 14, 15, 33, 34]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""2"", ""cards_in_trick"": [{""player_id"": ""a445cfde"", ""player_name"": ""Serana"", ""card"": ""6"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [2, 7, 8, 10, 16, 18, 24, 31], ""legal_moves"": [2, 7, 8]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""1"", ""cards_in_trick"": [{""player_id"": ""a445cfde"", ""player_name"": ""Serana"", ""card"": ""6"", ""position"": ""Positions.WEST""}, {""player_id"": ""968d1b6c"", ""player_name"": ""Ava"", ""card"": ""2"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [1, 3, 11, 12, 19, 25, 28, 29], ""legal_moves"": [1, 3]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""5"", ""cards_in_trick"": [{""player_id"": ""a445cfde"", ""player_name"": ""Serana"", ""card"": ""6"", ""position"": ""Positions.WEST""}, {""player_id"": ""968d1b6c"", ""player_name"": ""Ava"", ""card"": ""2"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""3471ba33"", ""player_name"": ""Alyssa"", ""card"": ""1"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [5, 17, 21, 23, 27, 30, 37, 38], ""legal_moves"": [5]}]"
766,INPROC_F05113,4,71,team2,16,8,41,79,4,?:Positions.WEST:9 | ?:Positions.SOUTH:7 | ?:Positions.EAST:3 | ?:Positions.NORTH:38,"[{""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""9"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [0, 4, 9, 14, 15, 33, 34], ""legal_moves"": [0, 4, 9, 14, 15, 33, 34]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""7"", ""cards_in_trick"": [{""player_id"": ""a445cfde"", ""player_name"": ""Serana"", ""card"": ""9"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 1, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [7, 8, 10, 16, 18, 24, 31], ""legal_moves"": [7, 8]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""3"", ""cards_in_trick"": [{""player_id"": ""a445cfde"", ""player_name"": ""Serana"", ""card"": ""9"", ""position"": ""Positions.WEST""}, {""player_id"": ""968d1b6c"", ""player_name"": ""Ava"", ""card"": ""7"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [3, 11, 12, 19, 25, 28, 29], ""legal_moves"": [3]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""38"", ""cards_in_trick"": [{""player_id"": ""a445cfde"", ""player_name"": ""Serana"", ""card"": ""9"", ""position"": ""Positions.WEST""}, {""player_id"": ""968d1b6c"", ""player_name"": ""Ava"", ""card"": ""7"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""3471ba33"", ""player_name"": ""Alyssa"", ""card"": ""3"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 3, ""lead_suit"": ""♣"", ""trump"": ""♦"", ""hand_before"": [17, 21, 23, 27, 30, 37, 38], ""legal_moves"": [17, 21, 23, 27, 30, 37, 38]}]"
766,INPROC_F05113,5,46,team2,16,33,41,79,4,?:Positions.WEST:34 | ?:Positions.SOUTH:31 | ?:Positions.EAST:11 | ?:Positions.NORTH:37,"[{""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""34"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [0, 4, 14, 15, 33, 34], ""legal_moves"": [0, 4, 14, 15, 33, 34]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""31"", ""cards_in_trick"": [{""player_id"": ""a445cfde"", ""player_name"": ""Serana"", ""card"": ""34"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [8, 10, 16, 18, 24, 31], ""legal_moves"": [31]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""11"", ""cards_in_trick"": [{""player_id"": ""a445cfde"", ""player_name"": ""Serana"", ""card"": ""34"", ""position"": ""Positions.WEST""}, {""player_id"": ""968d1b6c"", ""player_name"": ""Ava"", ""card"": ""31"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [11, 12, 19, 25, 28, 29], ""legal_moves"": [11, 12, 19, 25, 28, 29]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""37"", ""cards_in_trick"": [{""player_id"": ""a445cfde"", ""player_name"": ""Serana"", ""card"": ""34"", ""position"": ""Positions.WEST""}, {""player_id"": ""968d1b6c"", ""player_name"": ""Ava"", ""card"": ""31"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""3471ba33"", ""player_name"": ""Alyssa"", ""card"": ""11"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♦"", ""hand_before"": [17, 21, 23, 27, 30, 37], ""legal_moves"": [30, 37]}]"
766,INPROC_F05113,6,42,team2,16,37,41,79,4,?:Positions.EAST:28 | ?:Positions.NORTH:27 | ?:Positions.WEST:15 | ?:Positions.SOUTH:24,"[{""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""28"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [12, 19, 25, 28, 29], ""legal_moves"": [12, 19, 25, 28, 29]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""27"", ""cards_in_trick"": [{""player_id"": ""3471ba33"", ""player_name"": ""Alyssa"", ""card"": ""28"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [17, 21, 23, 27, 30], ""legal_moves"": [21, 23, 27]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""15"", ""cards_in_trick"": [{""player_id"": ""3471ba33"", ""player_name"": ""Alyssa"", ""card"": ""28"", ""position"": ""Positions.EAST""}, {""player_id"": ""6a01d106"", ""player_name"": ""Rita"", ""card"": ""27"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [0, 4, 14, 15, 33], ""legal_moves"": [0, 4, 14, 15, 33]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""24"", ""cards_in_trick"": [{""player_id"": ""3471ba33"", ""player_name"": ""Alyssa"", ""card"": ""28"", ""position"": ""Positions.EAST""}, {""player_id"": ""6a01d106"", ""player_name"": ""Rita"", ""card"": ""27"", ""position"": ""Positions.NORTH""}, {""player_id"": ""a445cfde"", ""player_name"": ""Serana"", ""card"": ""15"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [8, 10, 16, 18, 24], ""legal_moves"": [24]}]"
766,INPROC_F05113,7,26,team2,16,53,41,79,4,?:Positions.WEST:14 | ?:Positions.SOUTH:10 | ?:Positions.EAST:12 | ?:Positions.NORTH:17,"[{""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""14"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [0, 4, 14, 33], ""legal_moves"": [0, 4, 14, 33]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""10"", ""cards_in_trick"": [{""player_id"": ""a445cfde"", ""player_name"": ""Serana"", ""card"": ""14"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [8, 10, 16, 18], ""legal_moves"": [10, 16, 18]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""12"", ""cards_in_trick"": [{""player_id"": ""a445cfde"", ""player_name"": ""Serana"", ""card"": ""14"", ""position"": ""Positions.WEST""}, {""player_id"": ""968d1b6c"", ""player_name"": ""Ava"", ""card"": ""10"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [12, 19, 25, 29], ""legal_moves"": [12, 19]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""17"", ""cards_in_trick"": [{""player_id"": ""a445cfde"", ""player_name"": ""Serana"", ""card"": ""14"", ""position"": ""Positions.WEST""}, {""player_id"": ""968d1b6c"", ""player_name"": ""Ava"", ""card"": ""10"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""3471ba33"", ""player_name"": ""Alyssa"", ""card"": ""12"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [17, 21, 23, 30], ""legal_moves"": [17]}]"
766,INPROC_F05113,8,26,team2,20,53,41,79,4,?:Positions.NORTH:21 | ?:Positions.WEST:33 | ?:Positions.SOUTH:8 | ?:Positions.EAST:25,"[{""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""21"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [21, 23, 30], ""legal_moves"": [21, 23, 30]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""33"", ""cards_in_trick"": [{""player_id"": ""6a01d106"", ""player_name"": ""Rita"", ""card"": ""21"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [0, 4, 33], ""legal_moves"": [0, 4, 33]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""8"", ""cards_in_trick"": [{""player_id"": ""6a01d106"", ""player_name"": ""Rita"", ""card"": ""21"", ""position"": ""Positions.NORTH""}, {""player_id"": ""a445cfde"", ""player_name"": ""Serana"", ""card"": ""33"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [8, 16, 18], ""legal_moves"": [8, 16, 18]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""25"", ""cards_in_trick"": [{""player_id"": ""6a01d106"", ""player_name"": ""Rita"", ""card"": ""21"", ""position"": ""Positions.NORTH""}, {""player_id"": ""a445cfde"", ""player_name"": ""Serana"", ""card"": ""33"", ""position"": ""Positions.WEST""}, {""player_id"": ""968d1b6c"", ""player_name"": ""Ava"", ""card"": ""8"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [19, 25, 29], ""legal_moves"": [25, 29]}]"
766,INPROC_F05113,9,21,team1,20,65,41,79,4,?:Positions.EAST:19 | ?:Positions.NORTH:30 | ?:Positions.WEST:0 | ?:Positions.SOUTH:16,"[{""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""19"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [19, 29], ""legal_moves"": [19, 29]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""30"", ""cards_in_trick"": [{""player_id"": ""3471ba33"", ""player_name"": ""Alyssa"", ""card"": ""19"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [23, 30], ""legal_moves"": [23, 30]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""0"", ""cards_in_trick"": [{""player_id"": ""3471ba33"", ""player_name"": ""Alyssa"", ""card"": ""19"", ""position"": ""Positions.EAST""}, {""player_id"": ""6a01d106"", ""player_name"": ""Rita"", ""card"": ""30"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [0, 4], ""legal_moves"": [0, 4]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""16"", ""cards_in_trick"": [{""player_id"": ""3471ba33"", ""player_name"": ""Alyssa"", ""card"": ""19"", ""position"": ""Positions.EAST""}, {""player_id"": ""6a01d106"", ""player_name"": ""Rita"", ""card"": ""30"", ""position"": ""Positions.NORTH""}, {""player_id"": ""a445cfde"", ""player_name"": ""Serana"", ""card"": ""0"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♦"", ""hand_before"": [16, 18], ""legal_moves"": [16, 18]}]"
766,INPROC_F05113,10,21,team1,20,79,41,79,4,?:Positions.EAST:29 | ?:Positions.NORTH:23 | ?:Positions.WEST:4 | ?:Positions.SOUTH:18,"[{""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""29"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♦"", ""hand_before"": [29], ""legal_moves"": [29]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""23"", ""cards_in_trick"": [{""player_id"": ""3471ba33"", ""player_name"": ""Alyssa"", ""card"": ""29"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 1, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [23], ""legal_moves"": [23]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""4"", ""cards_in_trick"": [{""player_id"": ""3471ba33"", ""player_name"": ""Alyssa"", ""card"": ""29"", ""position"": ""Positions.EAST""}, {""player_id"": ""6a01d106"", ""player_name"": ""Rita"", ""card"": ""23"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [4], ""legal_moves"": [4]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""18"", ""cards_in_trick"": [{""player_id"": ""3471ba33"", ""player_name"": ""Alyssa"", ""card"": ""29"", ""position"": ""Positions.EAST""}, {""player_id"": ""6a01d106"", ""player_name"": ""Rita"", ""card"": ""23"", ""position"": ""Positions.NORTH""}, {""player_id"": ""a445cfde"", ""player_name"": ""Serana"", ""card"": ""4"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 3, ""lead_suit"": ""♥"", ""trump"": ""♦"", ""hand_before"": [18], ""legal_moves"": [18]}]"
767,INPROC_718809,1,76,team2,0,0,44,76,4,?:Positions.SOUTH:13 | ?:Positions.EAST:10 | ?:Positions.NORTH:14 | ?:Positions.WEST:17,"[{""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""13"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [1, 12, 13, 16, 22, 27, 28, 32, 36, 38], ""legal_moves"": [1, 12, 13, 16, 22, 27, 28, 32, 36, 38]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""10"", ""cards_in_trick"": [{""player_id"": ""62c2b111"", ""player_name"": ""Ava"", ""card"": ""13"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 1, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [7, 10, 11, 15, 18, 20, 21, 25, 26, 39], ""legal_moves"": [10, 11, 15, 18]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""14"", ""cards_in_trick"": [{""player_id"": ""62c2b111"", ""player_name"": ""Ava"", ""card"": ""13"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""cf33ee2f"", ""player_name"": ""Alyssa"", ""card"": ""10"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 2, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [4, 5, 6, 8, 9, 14, 23, 24, 33, 34], ""legal_moves"": [14]}, {""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""17"", ""cards_in_trick"": [{""player_id"": ""62c2b111"", ""player_name"": ""Ava"", ""card"": ""13"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""cf33ee2f"", ""player_name"": ""Alyssa"", ""card"": ""10"", ""position"": ""Positions.EAST""}, {""player_id"": ""85f5e225"", ""player_name"": ""Rita"", ""card"": ""14"", ""position"": ""Positions.NORTH""}], ""position_in_trick"": 3, ""lead_suit"": ""♦"", ""trump"": ""♠"", ""hand_before"": [0, 2, 3, 17, 19, 29, 30, 31, 35, 37], ""legal_moves"": [17, 19]}]"
767,INPROC_718809,2,72,team2,0,4,44,76,4,?:Positions.WEST:37 | ?:Positions.SOUTH:32 | ?:Positions.EAST:39 | ?:Positions.NORTH:34,"[{""player"": ""Serana"", ""position"": ""Positions.WEST"", ""card"": ""37"", ""cards_in_trick"": [], ""position_in_trick"": 0, ""lead_suit"": null, ""trump"": ""♠"", ""hand_before"": [0, 2, 3, 19, 29, 30, 31, 35, 37], ""legal_moves"": [0, 2, 3, 19, 29, 30, 31, 35, 37]}, {""player"": ""Ava"", ""position"": ""Positions.SOUTH"", ""card"": ""32"", ""cards_in_trick"": [{""player_id"": ""22cfdfe5"", ""player_name"": ""Serana"", ""card"": ""37"", ""position"": ""Positions.WEST""}], ""position_in_trick"": 1, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [1, 12, 16, 22, 27, 28, 32, 36, 38], ""legal_moves"": [32, 36, 38]}, {""player"": ""Alyssa"", ""position"": ""Positions.EAST"", ""card"": ""39"", ""cards_in_trick"": [{""player_id"": ""22cfdfe5"", ""player_name"": ""Serana"", ""card"": ""37"", ""position"": ""Positions.WEST""}, {""player_id"": ""62c2b111"", ""player_name"": ""Ava"", ""card"": ""32"", ""position"": ""Positions.SOUTH""}], ""position_in_trick"": 2, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [7, 11, 15, 18, 20, 21, 25, 26, 39], ""legal_moves"": [39]}, {""player"": ""Rita"", ""position"": ""Positions.NORTH"", ""card"": ""34"", ""cards_in_trick"": [{""player_id"": ""22cfdfe5"", ""player_name"": ""Serana"", ""card"": ""37"", ""position"": ""Positions.WEST""}, {""player_id"": ""62c2b111"", ""player_name"": ""Ava"", ""card"": ""32"", ""position"": ""Positions.SOUTH""}, {""player_id"": ""cf33ee2f"", ""player_name"": ""Alyssa"", ""card"": ""39"", ""position"": ""Positions.EAST""}], ""position_in_trick"": 3, ""lead_suit"": ""♠"", ""trump"": ""♠"", ""hand_before"": [4, 5, 6, 8, 9, 23, 24, 33, 34], ""legal_moves"": [33, 34]}]"
