game_number,game_id,match_number,rounds_played,winner_team,winner_label,team1_score,team2_score,trump_card,trump_suit,phase,finished_at
202,INPROC_A6F873,1,10,team1,Team 1 (N/S),72,48,17,♦,finished,2026-05-13T14:41:01.374165+00:00
203,INPROC_C0D33B,1,10,team1,Team 1 (N/S),65,55,33,♠,finished,2026-05-13T14:41:01.389976+00:00
204,INPROC_F2B5B9,1,10,team1,Team 1 (N/S),74,46,10,♦,finished,2026-05-13T14:41:01.405573+00:00
205,INPROC_F4E02A,1,10,team1,Team 1 (N/S),76,44,27,♥,finished,2026-05-13T14:41:01.421103+00:00
206,INPROC_6DBA13,1,10,team2,Team 2 (E/W),34,86,4,♣,finished,2026-05-13T14:41:01.436875+00:00
207,INPROC_7F8B69,1,10,team2,Team 2 (E/W),24,96,0,♣,finished,2026-05-13T14:41:01.452342+00:00
208,INPROC_19160C,1,10,team1,Team 1 (N/S),77,43,8,♣,finished,2026-05-13T14:41:01.467980+00:00
209,INPROC_FD8D4F,1,10,team2,Team 2 (E/W),51,69,23,♥,finished,2026-05-13T14:41:01.483334+00:00
210,INPROC_7A328C,1,10,team2,Team 2 (E/W),45,75,27,♥,finished,2026-05-13T14:41:01.499283+00:00
211,INPROC_39FCAE,1,10,team2,Team 2 (E/W),27,93,26,♥,finished,2026-05-13T14:41:01.515046+00:00
212,INPROC_A30A46,1,10,team1,Team 1 (N/S),88,32,27,♥,finished,2026-05-13T14:41:01.530602+00:00
213,INPROC_C93D7C,1,10,team1,Team 1 (N/S),99,21,20,♥,finished,2026-05-13T14:41:01.546013+00:00
214,INPROC_1EB62E,1,10,team1,Team 1 (N/S),61,59,25,♥,finished,2026-05-13T14:41:01.561551+00:00
215,INPROC_340323,1,10,team2,Team 2 (E/W),58,62,30,♠,finished,2026-05-13T14:41:01.576725+00:00
216,INPROC_B3AA32,1,10,team2,Team 2 (E/W),30,90,36,♠,finished,2026-05-13T14:41:01.591570+00:00
217,INPROC_7B431E,1,10,team1,Team 1 (N/S),61,59,24,♥,finished,2026-05-13T14:41:01.606518+00:00
218,INPROC_61397B,1,10,team2,Team 2 (E/W),39,81,29,♥,finished,2026-05-13T14:41:01.621046+00:00
219,INPROC_A059AD,1,10,team2,Team 2 (E/W),45,75,4,♣,finished,2026-05-13T14:41:01.635720+00:00
220,INPROC_F098EB,1,10,team1,Team 1 (N/S),62,58,20,♥,finished,2026-05-13T14:41:01.650371+00:00
221,INPROC_0E3FEB,1,10,team2,Team 2 (E/W),53,67,16,♦,finished,2026-05-13T14:41:01.664972+00:00
222,INPROC_2CA91A,1,10,team2,Team 2 (E/W),33,87,18,♦,finished,2026-05-13T14:41:01.679533+00:00
